No.,Time,Source,Destination,Protocol,Length,Info,Target
1627,30.726326,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=157854 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1628,30.726362,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=159314 Win=65536 Len=0,0
1629,30.726684,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=159314 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1630,30.727013,166.62.10.139,10.0.0.75,TCP,1514,"443  >  50602 [PSH, ACK] Seq=160774 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU]",0
1631,30.727048,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=162234 Win=65536 Len=0,0
1632,30.727374,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1633,30.728605,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=163694 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1634,30.728607,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=165154 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1635,30.728608,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=166614 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1636,30.728611,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=168074 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1637,30.728742,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=169534 Win=65536 Len=0,0
1638,30.728889,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=169534 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1639,30.728915,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=170994 Win=65536 Len=0,0
1640,30.729197,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=170994 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1641,30.729713,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=172454 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1642,30.729753,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=173914 Win=65536 Len=0,0
1643,30.730061,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=173914 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1644,30.730395,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=175374 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1645,30.730429,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=176834 Win=65536 Len=0,0
1646,30.730736,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=271716 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1647,30.731069,166.62.10.139,10.0.0.75,TCP,1514,"443  >  50600 [PSH, ACK] Seq=273176 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU]",0
1648,30.731102,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=274636 Win=221696 Len=0,0
1649,30.731419,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=176834 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1650,30.731913,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1651,30.731951,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=179754 Win=65536 Len=0,0
1652,30.732305,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1653,30.73271,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=276096 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1654,30.732753,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=277556 Win=218880 Len=0,0
1655,30.733094,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=91231 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1656,30.733422,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=92691 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1657,30.733462,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=7860 Ack=94151 Win=65536 Len=0,0
1658,30.733756,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=94151 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1659,30.73409,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=95611 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1660,30.734129,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=7860 Ack=97071 Win=65536 Len=0,0
1661,30.734432,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=97071 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1662,30.734778,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=98531 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1663,30.734812,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=7860 Ack=99991 Win=65536 Len=0,0
1664,30.735123,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=99991 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1665,30.735489,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1666,30.735524,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=7860 Ack=102911 Win=65536 Len=0,0
1667,30.735795,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=102911 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1668,30.736167,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=104371 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1669,30.736205,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=7860 Ack=105831 Win=65536 Len=0,0
1670,30.736501,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=105831 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1671,30.736814,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=107291 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1672,30.73685,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=7860 Ack=108751 Win=65536 Len=0,0
1673,30.737191,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=108751 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1674,30.737526,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=110211 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1675,30.737565,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=7860 Ack=111671 Win=65536 Len=0,0
1676,30.737659,10.0.0.75,216.58.212.131,QUIC,1392,"Client Hello, PKN: 3, CID: 17080217636194876351",0
1677,30.737883,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=111671 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1678,30.738214,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=113131 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1679,30.738253,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=7860 Ack=114591 Win=65536 Len=0,0
1680,30.738576,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=114591 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1681,30.738913,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=116051 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU],0
1682,30.738946,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=7860 Ack=117511 Win=65536 Len=0,0
1683,30.739301,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1684,30.739648,166.62.10.139,10.0.0.75,TCP,1514,"443  >  50603 [PSH, ACK] Seq=118971 Ack=7860 Win=30720 Len=1460 [TCP segment of a reassembled PDU]",0
1685,30.739686,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=7860 Ack=120431 Win=65536 Len=0,0
1686,30.740462,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=123393 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1687,30.740805,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1688,30.740844,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=126313 Win=65536 Len=0,0
1689,30.741153,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=126313 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1690,30.741758,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=127773 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1691,30.741759,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=129233 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1692,30.741818,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=130693 Win=65536 Len=0,0
1693,30.742201,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=130693 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1694,30.742239,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=132153 Win=65536 Len=0,0
1695,30.74253,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=132153 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1696,30.74285,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=133613 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1697,30.742884,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=135073 Win=65536 Len=0,0
1698,30.743261,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=135073 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1699,30.743594,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=136533 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1700,30.743627,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=137993 Win=65536 Len=0,0
1701,30.743959,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=137993 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1702,30.744552,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=139453 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1703,30.744553,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1704,30.744638,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=142373 Win=65536 Len=0,0
1705,30.745212,216.58.212.131,10.0.0.75,QUIC,1392,"Payload (Encrypted), PKN: 1, CID: 17080217636194876351",0
1706,30.745216,216.58.212.131,10.0.0.75,QUIC,1392,"Payload (Encrypted), PKN: 2, CID: 17080217636194876351",0
1707,30.745218,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=142373 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
1708,30.745398,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=143833 Win=65536 Len=0,0
1709,30.748566,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=277556 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1710,30.748568,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=279016 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1711,30.748568,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=280476 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1712,30.74857,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=281936 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1713,30.74857,216.58.220.46,10.0.0.75,QUIC,72,"Payload (Encrypted), PKN: 10",0
1714,30.748632,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=283396 Win=212992 Len=0,0
1715,30.749602,10.0.0.75,216.58.212.131,QUIC,1392,"Payload (Encrypted), PKN: 4, CID: 17080217636194876351",0
1716,30.749656,10.0.0.75,216.58.212.131,QUIC,537,"Payload (Encrypted), PKN: 5, CID: 17080217636194876351",0
1717,30.751805,216.58.220.46,10.0.0.75,QUIC,270,"Payload (Encrypted), PKN: 11",0
1718,30.752591,216.58.220.46,10.0.0.75,QUIC,60,"Payload (Encrypted), PKN: 12",0
1719,30.752718,10.0.0.75,216.58.220.46,QUIC,83,"Payload (Encrypted), PKN: 12, CID: 369920114684204999",0
1720,30.758505,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=283396 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1721,30.75882,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=284856 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1722,30.758869,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=286316 Win=210176 Len=0,0
1723,30.760343,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=286316 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1724,30.760703,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=287776 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1725,30.760752,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=289236 Win=208640 Len=0,0
1726,30.761165,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=289236 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1727,30.764571,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=290696 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1728,30.764573,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1729,30.764573,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=293616 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1730,30.764574,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=295076 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1731,30.764575,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=296536 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1732,30.764576,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=297996 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1733,30.764577,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=299456 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1734,30.764578,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=300916 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1735,30.764579,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=302376 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1736,30.764579,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=303836 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1737,30.764658,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=305296 Win=201472 Len=0,0
1738,30.766988,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=305296 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1739,30.766989,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=306756 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1740,30.76699,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1741,30.766992,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=309676 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1742,30.766993,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=311136 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1743,30.766994,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=312596 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1744,30.766994,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=314056 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1745,30.766995,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=315516 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1746,30.767072,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=316976 Win=198400 Len=0,0
1747,30.767822,166.62.10.139,10.0.0.75,TCP,1514,"443  >  50600 [PSH, ACK] Seq=316976 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU]",0
1748,30.767822,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=318436 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1749,30.767871,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=319896 Win=198400 Len=0,0
1750,30.768186,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=319896 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1751,30.768217,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=321356 Win=198400 Len=0,0
1752,30.768648,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=321356 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1753,30.768649,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=322816 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1754,30.768682,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=324276 Win=198400 Len=0,0
1755,30.76921,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1756,30.769544,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=325736 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1757,30.769577,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=327196 Win=198400 Len=0,0
1758,30.769875,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=327196 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1759,30.770215,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=328656 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
1760,30.770244,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=330116 Win=199936 Len=0,0
1761,30.770595,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=179754 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1762,30.770949,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=181214 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1763,30.770982,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=182674 Win=65536 Len=0,0
1764,30.77128,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=182674 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1765,30.771615,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=184134 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1766,30.771641,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=185594 Win=65536 Len=0,0
1767,30.772554,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=185594 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1768,30.772555,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=187054 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1769,30.772602,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=188514 Win=65536 Len=0,0
1770,30.776572,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=188514 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1771,30.776574,166.62.10.139,10.0.0.75,TCP,1514,"443  >  50602 [PSH, ACK] Seq=189974 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU]",0
1772,30.776575,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=191434 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1773,30.776576,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=192894 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1774,30.776577,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1775,30.776578,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=195814 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1776,30.776579,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=197274 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1777,30.776579,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=198734 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1778,30.77658,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=200194 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1779,30.77658,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=201654 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1780,30.776657,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=203114 Win=65536 Len=0,0
1781,30.77672,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=203114 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1782,30.77672,166.62.10.139,10.0.0.75,TCP,1514,"443  >  50602 [PSH, ACK] Seq=204574 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU]",0
1783,30.776746,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=206034 Win=65536 Len=0,0
1784,30.777203,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=206034 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1785,30.778396,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=207494 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1786,30.778397,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=208954 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1787,30.778397,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=210414 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1788,30.778398,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
1789,30.778461,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=213334 Win=65536 Len=0,0
1790,30.778914,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=213334 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1791,30.778988,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=214794 Win=65536 Len=0,0
1792,30.779246,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=214794 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1793,30.779545,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=216254 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1794,30.779582,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=217714 Win=65536 Len=0,0
1795,30.780566,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=217714 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1796,30.780567,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=219174 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1797,30.780568,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=220634 Ack=9788 Win=34560 Len=1460 [TCP segment of a reassembled PDU],0
1798,30.780642,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=9788 Ack=222094 Win=65536 Len=0,0
